Date (MM/DD/YYYY),Time (HH:MM),NaN,NaN,GHI (W/m^2),NaN,NaN,DNI (W/m^2),NaN,NaN,DHI (W/m^2),NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TotCld (tenths),NaN,NaN,NaN,NaN,NaN,Dry-bulb (C),NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Pressure (mbar),NaN,NaN,NaN,NaN,NaN,Wspd (m/s),NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
08/16/2024,18:00,0,0,95.379,0,0,29.425,0,0,64.068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.18,0,0,0,0,0,19.381,0,0,0,0,0,0,0,0,1014.36,0,0,0,0,0,2.478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/16/2024,19:00,0,0,21.042,0,0,3.132,0,0,18.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.38875,0,0,0,0,0,17.447,0,0,0,0,0,0,0,0,1014.52,0,0,0,0,0,1.853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/16/2024,20:00,0,0,0.051,0,0,0,0,0,0.045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6725,0,0,0,0,0,15.878,0,0,0,0,0,0,0,0,1014.77,0,0,0,0,0,1.495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/16/2024,21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8925,0,0,0,0,0,15.114,0,0,0,0,0,0,0,0,1014.79,0,0,0,0,0,1.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/16/2024,22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.24125,0,0,0,0,0,14.582,0,0,0,0,0,0,0,0,1014.72,0,0,0,0,0,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/16/2024,23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.70875,0,0,0,0,0,14.208,0,0,0,0,0,0,0,0,1014.54,0,0,0,0,0,1.337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/16/2024,24:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.22,0,0,0,0,0,14.079,0,0,0,0,0,0,0,0,1014.34,0,0,0,0,0,1.494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/17/2024,01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.15875,0,0,0,0,0,14.132,0,0,0,0,0,0,0,0,1013.88,0,0,0,0,0,1.548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/17/2024,02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.44125,0,0,0,0,0,13.966,0,0,0,0,0,0,0,0,1013.9,0,0,0,0,0,1.681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/17/2024,03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.91625,0,0,0,0,0,13.648,0,0,0,0,0,0,0,0,1013.72,0,0,0,0,0,1.859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/17/2024,04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.85875,0,0,0,0,0,13.614,0,0,0,0,0,0,0,0,1013.55,0,0,0,0,0,1.757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/17/2024,05:00,0,0,5.978,0,0,0.388,0,0,5.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.13375,0,0,0,0,0,13.833,0,0,0,0,0,0,0,0,1013.48,0,0,0,0,0,1.831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/17/2024,06:00,0,0,59.458,0,0,8.897,0,0,50.703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.76125,0,0,0,0,0,14.865,0,0,0,0,0,0,0,0,1013.55,0,0,0,0,0,2.118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/17/2024,07:00,0,0,146.515,0,0,44.483,0,0,103.844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.94125,0,0,0,0,0,16.164,0,0,0,0,0,0,0,0,1013.6,0,0,0,0,0,2.534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/17/2024,08:00,0,0,243.116,0,0,99.958,0,0,150.442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6875,0,0,0,0,0,17.511,0,0,0,0,0,0,0,0,1013.7,0,0,0,0,0,2.842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/17/2024,09:00,0,0,342.229,0,0,165.27,0,0,185.408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.82625,0,0,0,0,0,18.517,0,0,0,0,0,0,0,0,1013.76,0,0,0,0,0,3.326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/17/2024,10:00,0,0,397.865,0,0,196.433,0,0,209.891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.04625,0,0,0,0,0,19.316,0,0,0,0,0,0,0,0,1013.7,0,0,0,0,0,3.605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/17/2024,11:00,0,0,475.186,0,0,250.454,0,0,233.598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25625,0,0,0,0,0,20.135,0,0,0,0,0,0,0,0,1013.57,0,0,0,0,0,3.789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/17/2024,12:00,0,0,469.539,0,0,243.081,0,0,236.704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.85,0,0,0,0,0,20.504,0,0,0,0,0,0,0,0,1013.5,0,0,0,0,0,3.852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/17/2024,13:00,0,0,454.839,0,0,233.163,0,0,233.695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.79375,0,0,0,0,0,20.724,0,0,0,0,0,0,0,0,1013.39,0,0,0,0,0,3.701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/17/2024,14:00,0,0,395.993,0,0,185.85,0,0,217.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.59375,0,0,0,0,0,20.761,0,0,0,0,0,0,0,0,1013.16,0,0,0,0,0,3.695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/17/2024,15:00,0,0,330.181,0,0,164.259,0,0,175.513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.59375,0,0,0,0,0,20.628,0,0,0,0,0,0,0,0,1013.02,0,0,0,0,0,3.648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/17/2024,16:00,0,0,265.471,0,0,125.066,0,0,147.776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6775,0,0,0,0,0,20.441,0,0,0,0,0,0,0,0,1012.87,0,0,0,0,0,3.352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/17/2024,17:00,0,0,190.03,0,0,86.493,0,0,109.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.405,0,0,0,0,0,19.967,0,0,0,0,0,0,0,0,1012.93,0,0,0,0,0,3.147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/17/2024,18:00,0,0,85.884,0,0,27.767,0,0,58.698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.515,0,0,0,0,0,18.815,0,0,0,0,0,0,0,0,1012.76,0,0,0,0,0,2.781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/17/2024,19:00,0,0,17.806,0,0,1.7,0,0,15.878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.85125,0,0,0,0,0,17.186,0,0,0,0,0,0,0,0,1013.17,0,0,0,0,0,2.077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/17/2024,20:00,0,0,0.083,0,0,0,0,0,0.065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8775,0,0,0,0,0,15.844,0,0,0,0,0,0,0,0,1013.12,0,0,0,0,0,1.718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/17/2024,21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13375,0,0,0,0,0,15.332,0,0,0,0,0,0,0,0,1013.18,0,0,0,0,0,1.856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/17/2024,22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9075,0,0,0,0,0,14.96,0,0,0,0,0,0,0,0,1013.16,0,0,0,0,0,1.821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/17/2024,23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.28,0,0,0,0,0,14.798,0,0,0,0,0,0,0,0,1013.1,0,0,0,0,0,1.851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/17/2024,24:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7475,0,0,0,0,0,14.417,0,0,0,0,0,0,0,0,1012.94,0,0,0,0,0,1.879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/18/2024,01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6825,0,0,0,0,0,14.261,0,0,0,0,0,0,0,0,1012.73,0,0,0,0,0,1.876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/18/2024,02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2575,0,0,0,0,0,14.1,0,0,0,0,0,0,0,0,1012.51,0,0,0,0,0,1.878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/18/2024,03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.00125,0,0,0,0,0,14.08,0,0,0,0,0,0,0,0,1012.34,0,0,0,0,0,1.734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/18/2024,04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.53,0,0,0,0,0,13.872,0,0,0,0,0,0,0,0,1012.25,0,0,0,0,0,1.784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/18/2024,05:00,0,0,5.041,0,0,0.231,0,0,4.826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.19,0,0,0,0,0,13.876,0,0,0,0,0,0,0,0,1012.35,0,0,0,0,0,1.952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/18/2024,06:00,0,0,54.948,0,0,11.974,0,0,43.272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.35875,0,0,0,0,0,14.914,0,0,0,0,0,0,0,0,1012.45,0,0,0,0,0,2.152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/18/2024,07:00,0,0,148.184,0,0,60.845,0,0,87.348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1425,0,0,0,0,0,16.358,0,0,0,0,0,0,0,0,1012.54,0,0,0,0,0,2.507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/18/2024,08:00,0,0,235.317,0,0,110.558,0,0,127.058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.03375,0,0,0,0,0,17.592,0,0,0,0,0,0,0,0,1012.65,0,0,0,0,0,2.937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/18/2024,09:00,0,0,329.984,0,0,174.648,0,0,157.474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.35125,0,0,0,0,0,18.81,0,0,0,0,0,0,0,0,1012.74,0,0,0,0,0,3.197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/18/2024,10:00,0,0,410.146,0,0,214.684,0,0,198.606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.77,0,0,0,0,0,19.785,0,0,0,0,0,0,0,0,1012.73,0,0,0,0,0,3.521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/18/2024,11:00,0,0,458.196,0,0,243.312,0,0,220.638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.53875,0,0,0,0,0,20.61,0,0,0,0,0,0,0,0,1012.62,0,0,0,0,0,3.565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/18/2024,12:00,0,0,485.34,0,0,243.995,0,0,247.467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.32875,0,0,0,0,0,21.237,0,0,0,0,0,0,0,0,1012.49,0,0,0,0,0,3.766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/18/2024,13:00,0,0,500.683,0,0,264.751,0,0,250.078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8725,0,0,0,0,0,21.579,0,0,0,0,0,0,0,0,1012.4,0,0,0,0,0,3.805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/18/2024,14:00,0,0,442.184,0,0,222.943,0,0,228.884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9025,0,0,0,0,0,21.702,0,0,0,0,0,0,0,0,1012.28,0,0,0,0,0,3.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/18/2024,15:00,0,0,406.322,0,0,207.271,0,0,206.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.21875,0,0,0,0,0,22.004,0,0,0,0,0,0,0,0,1012.19,0,0,0,0,0,3.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/18/2024,16:00,0,0,327.215,0,0,160.063,0,0,169.669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8925,0,0,0,0,0,21.932,0,0,0,0,0,0,0,0,1012.06,0,0,0,0,0,3.645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/18/2024,17:00,0,0,192.739,0,0,78.106,0,0,114.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8225,0,0,0,0,0,21.064,0,0,0,0,0,0,0,0,1012.03,0,0,0,0,0,3.388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/18/2024,18:00,0,0,97.509,0,0,33.832,0,0,64.483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.405,0,0,0,0,0,19.938,0,0,0,0,0,0,0,0,1012.12,0,0,0,0,0,2.572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/18/2024,19:00,0,0,18.747,0,0,2.058,0,0,16.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.02375,0,0,0,0,0,18.079,0,0,0,0,0,0,0,0,1012.37,0,0,0,0,0,1.927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/18/2024,20:00,0,0,0.022,0,0,0,0,0,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34875,0,0,0,0,0,16.7,0,0,0,0,0,0,0,0,1012.65,0,0,0,0,0,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/18/2024,21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54125,0,0,0,0,0,16.029,0,0,0,0,0,0,0,0,1012.7,0,0,0,0,0,1.759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/18/2024,22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.185,0,0,0,0,0,15.595,0,0,0,0,0,0,0,0,1012.75,0,0,0,0,0,1.906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/18/2024,23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65125,0,0,0,0,0,15.135,0,0,0,0,0,0,0,0,1012.71,0,0,0,0,0,1.864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/18/2024,24:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3725,0,0,0,0,0,15.156,0,0,0,0,0,0,0,0,1012.58,0,0,0,0,0,1.935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/19/2024,01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4125,0,0,0,0,0,14.787,0,0,0,0,0,0,0,0,1012.48,0,0,0,0,0,1.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/19/2024,02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9475,0,0,0,0,0,14.667,0,0,0,0,0,0,0,0,1012.42,0,0,0,0,0,1.982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/19/2024,03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.04,0,0,0,0,0,14.354,0,0,0,0,0,0,0,0,1012.29,0,0,0,0,0,1.928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/19/2024,04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6925,0,0,0,0,0,14.127,0,0,0,0,0,0,0,0,1012.28,0,0,0,0,0,1.831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/19/2024,05:00,0,0,4.686,0,0,0.052,0,0,4.658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.855,0,0,0,0,0,14.23,0,0,0,0,0,0,0,0,1012.39,0,0,0,0,0,1.839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/19/2024,06:00,0,0,56.487,0,0,10.355,0,0,47.485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.305,0,0,0,0,0,15.361,0,0,0,0,0,0,0,0,1012.57,0,0,0,0,0,1.999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/19/2024,07:00,0,0,156.307,0,0,63.205,0,0,94.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.28875,0,0,0,0,0,16.918,0,0,0,0,0,0,0,0,1012.71,0,0,0,0,0,2.442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/19/2024,08:00,0,0,264.255,0,0,118.739,0,0,145.202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.79375,0,0,0,0,0,18.432,0,0,0,0,0,0,0,0,1012.91,0,0,0,0,0,2.733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/19/2024,09:00,0,0,370.753,0,0,191.611,0,0,181.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.12625,0,0,0,0,0,19.681,0,0,0,0,0,0,0,0,1013.07,0,0,0,0,0,3.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/19/2024,10:00,0,0,446.354,0,0,243.921,0,0,200.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67875,0,0,0,0,0,20.565,0,0,0,0,0,0,0,0,1013.12,0,0,0,0,0,3.526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/19/2024,11:00,0,0,496.909,0,0,252.482,0,0,244.336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.17875,0,0,0,0,0,21.356,0,0,0,0,0,0,0,0,1013.12,0,0,0,0,0,3.759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/19/2024,12:00,0,0,550.399,0,0,293.619,0,0,253.158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0175,0,0,0,0,0,21.964,0,0,0,0,0,0,0,0,1013.15,0,0,0,0,0,4.072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/19/2024,13:00,0,0,515.719,0,0,253.05,0,0,266.295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.33625,0,0,0,0,0,21.951,0,0,0,0,0,0,0,0,1013.22,0,0,0,0,0,4.265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/19/2024,14:00,0,0,470.24,0,0,229.643,0,0,246.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.86875,0,0,0,0,0,22.226,0,0,0,0,0,0,0,0,1013.24,0,0,0,0,0,4.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/19/2024,15:00,0,0,399.452,0,0,197.29,0,0,200.671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.01625,0,0,0,0,0,22.172,0,0,0,0,0,0,0,0,1013.22,0,0,0,0,0,4.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/19/2024,16:00,0,0,286.605,0,0,127.463,0,0,158.361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.055,0,0,0,0,0,21.63,0,0,0,0,0,0,0,0,1013.22,0,0,0,0,0,3.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/19/2024,17:00,0,0,179.171,0,0,68.459,0,0,110.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.74875,0,0,0,0,0,20.877,0,0,0,0,0,0,0,0,1013.28,0,0,0,0,0,3.193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/19/2024,18:00,0,0,81.915,0,0,23.043,0,0,57.038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.65625,0,0,0,0,0,19.823,0,0,0,0,0,0,0,0,1013.46,0,0,0,0,0,2.721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/19/2024,19:00,0,0,16.711,0,0,3.371,0,0,13.217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.19625,0,0,0,0,0,18.245,0,0,0,0,0,0,0,0,1013.74,0,0,0,0,0,2.093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/19/2024,20:00,0,0,0.011,0,0,0,0,0,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.50625,0,0,0,0,0,16.921,0,0,0,0,0,0,0,0,1014.11,0,0,0,0,0,1.878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/19/2024,21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15625,0,0,0,0,0,16.194,0,0,0,0,0,0,0,0,1014.2,0,0,0,0,0,1.737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/19/2024,22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.41125,0,0,0,0,0,15.603,0,0,0,0,0,0,0,0,1014.3,0,0,0,0,0,1.695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/19/2024,23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.03875,0,0,0,0,0,15.226,0,0,0,0,0,0,0,0,1014.28,0,0,0,0,0,1.757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/19/2024,24:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2725,0,0,0,0,0,14.95,0,0,0,0,0,0,0,0,1014.24,0,0,0,0,0,1.635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/20/2024,01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,0,0,0,0,0,14.738,0,0,0,0,0,0,0,0,1014.12,0,0,0,0,0,1.712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/20/2024,02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3125,0,0,0,0,0,14.655,0,0,0,0,0,0,0,0,1014.08,0,0,0,0,0,1.842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/20/2024,03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4675,0,0,0,0,0,14.622,0,0,0,0,0,0,0,0,1014.1,0,0,0,0,0,1.963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/20/2024,04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.69375,0,0,0,0,0,14.358,0,0,0,0,0,0,0,0,1014.08,0,0,0,0,0,1.847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/20/2024,05:00,0,0,5.048,0,0,0.023,0,0,4.765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.99625,0,0,0,0,0,14.367,0,0,0,0,0,0,0,0,1014.17,0,0,0,0,0,1.912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/20/2024,06:00,0,0,56.065,0,0,9.19,0,0,46.117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.86375,0,0,0,0,0,15.347,0,0,0,0,0,0,0,0,1014.45,0,0,0,0,0,2.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/20/2024,07:00,0,0,160.248,0,0,56.158,0,0,104.814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.52,0,0,0,0,0,16.958,0,0,0,0,0,0,0,0,1014.64,0,0,0,0,0,2.445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/20/2024,08:00,0,0,275.429,0,0,124.384,0,0,149.944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.11125,0,0,0,0,0,18.459,0,0,0,0,0,0,0,0,1014.87,0,0,0,0,0,2.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
