X,Y,Z
334464.41000000003,7400671.2,772.2229614257811
334465.41000000003,7400671.2,773.1671142578125
334466.41000000003,7400671.2,774.9076538085938
334467.41000000003,7400671.2,775.22314453125
334468.41000000003,7400671.2,775.4411010742188
334469.41000000003,7400671.2,775.7540893554686
334470.41000000003,7400671.2,775.952880859375
334471.41000000003,7400671.2,776.1280517578125
334472.41000000003,7400671.2,775.6901245117188
334473.41000000003,7400671.2,775.6567993164062
334474.41000000003,7400671.2,775.2706298828125
334475.41000000003,7400671.2,774.9560546875
334476.41000000003,7400671.2,774.8370361328125
334477.41000000003,7400671.2,774.6303100585938
334478.41000000003,7400671.2,769.6326904296875
334479.41000000003,7400671.2,770.0755004882812
334480.41000000003,7400671.2,773.5316772460938
334481.41000000003,7400671.2,771.9736328125
334482.41000000003,7400671.2,770.990966796875
334483.41000000003,7400671.2,770.9917602539062
334484.41000000003,7400671.2,771.2239379882812
334485.41000000003,7400671.2,771.198974609375
334486.41000000003,7400671.2,771.1392211914062
334487.41000000003,7400671.2,771.3231201171875
334488.41000000003,7400671.2,774.0172119140625
334489.41000000003,7400671.2,771.1529541015625
334490.41000000003,7400671.2,771.1812133789062
334491.41000000003,7400671.2,771.1785278320312
334492.41000000003,7400671.2,771.5026245117188
334493.41000000003,7400671.2,771.391357421875
334494.41000000003,7400671.2,771.4009399414062
334495.41000000003,7400671.2,771.52197265625
334496.41000000003,7400671.2,771.3900146484375
334497.41000000003,7400671.2,771.556884765625
334498.41000000003,7400671.2,771.4319458007811
334499.41000000003,7400671.2,771.5484619140625
334500.41000000003,7400671.2,771.42919921875
334501.41000000003,7400671.2,771.5120239257811
334502.41000000003,7400671.2,772.8855590820312
334503.41000000003,7400671.2,774.3355712890625
334504.41000000003,7400671.2,774.7335815429686
334505.41000000003,7400671.2,775.3557739257811
334506.41000000003,7400671.2,775.3552856445312
334507.41000000003,7400671.2,775.392822265625
334508.41000000003,7400671.2,775.8959350585938
334509.41000000003,7400671.2,774.708984375
334510.41000000003,7400671.2,776.517822265625
334511.41000000003,7400671.2,778.0155029296875
334512.41000000003,7400671.2,778.27490234375
334513.41000000003,7400671.2,778.7757568359375
334514.41000000003,7400671.2,779.0140380859375
334515.41000000003,7400671.2,779.295166015625
334516.41000000003,7400671.2,779.5802001953125
334517.41000000003,7400671.2,779.885009765625
334518.41000000003,7400671.2,780.2180786132812
334519.41000000003,7400671.2,780.1698608398436
334520.41000000003,7400671.2,779.910400390625
334521.41000000003,7400671.2,779.642822265625
334522.41000000003,7400671.2,779.481689453125
334523.41000000003,7400671.2,776.1200561523436
334524.41000000003,7400671.2,777.0188598632812
334525.41000000003,7400671.2,778.2305297851561
334526.41000000003,7400671.2,782.2473754882812
334527.41000000003,7400671.2,782.6019897460938
334528.41000000003,7400671.2,782.8690185546875
334529.41000000003,7400671.2,783.1853637695312
334530.41000000003,7400671.2,783.3515014648436
334531.41000000003,7400671.2,783.067138671875
334532.41000000003,7400671.2,782.7181396484375
334533.41000000003,7400671.2,782.58251953125
334534.41000000003,7400671.2,782.2555541992188
334535.41000000003,7400671.2,781.9368286132812
334536.41000000003,7400671.2,781.898193359375
334537.41000000003,7400671.2,783.0587768554686
334538.41000000003,7400671.2,783.11865234375
334539.41000000003,7400671.2,781.1264038085938
334540.41000000003,7400671.2,781.054443359375
334541.41000000003,7400671.2,780.9906005859375
334542.41000000003,7400671.2,780.9281005859375
334543.41000000003,7400671.2,780.9814453125
334544.41000000003,7400671.2,780.9397583007811
334545.41000000003,7400671.2,780.795166015625
334546.41000000003,7400671.2,781.0355224609375
334547.41000000003,7400671.2,782.527099609375
334548.41000000003,7400671.2,781.423828125
334549.41000000003,7400671.2,781.9044799804686
334550.41000000003,7400671.2,781.3043212890625
334551.41000000003,7400671.2,783.1038818359375
334552.41000000003,7400671.2,784.7966918945312
334553.41000000003,7400671.2,784.2997436523436
334554.41000000003,7400671.2,784.2932739257811
334555.41000000003,7400671.2,789.030029296875
334556.41000000003,7400671.2,789.255615234375
334557.41000000003,7400671.2,791.4774780273436
334558.41000000003,7400671.2,791.5684814453125
334559.41000000003,7400671.2,791.6521606445312
334560.41000000003,7400671.2,791.1334228515625
334561.41000000003,7400671.2,786.7124633789062
334562.41000000003,7400671.2,786.74755859375
334563.41000000003,7400671.2,786.7374877929686
334564.41000000003,7400671.2,786.7326049804686
334565.41000000003,7400671.2,786.8244018554686
334566.41000000003,7400671.2,785.7863159179686
334567.41000000003,7400671.2,786.0416259765625
334568.41000000003,7400671.2,785.8450317382812
334569.41000000003,7400671.2,785.857666015625
334570.41000000003,7400671.2,786.2957153320312
334571.41000000003,7400671.2,786.9638061523436
334572.41000000003,7400671.2,787.0390014648436
334573.41000000003,7400671.2,786.8522338867188
334574.41000000003,7400671.2,787.0885009765625
334575.41000000003,7400671.2,786.8285522460938
334576.41000000003,7400671.2,787.0426025390625
334577.41000000003,7400671.2,789.6390991210938
334578.41000000003,7400671.2,790.0577392578125
334579.41000000003,7400671.2,789.6395263671875
334580.41000000003,7400671.2,789.5645141601561
334581.41000000003,7400671.2,788.1126098632812
334582.41000000003,7400671.2,787.0772094726561
334583.41000000003,7400671.2,787.5592041015625
334584.41000000003,7400671.2,790.9838256835938
334585.41000000003,7400671.2,793.5718994140625
334586.41000000003,7400671.2,793.778564453125
334587.41000000003,7400671.2,796.3388671875
334588.41000000003,7400671.2,795.0045166015625
334589.41000000003,7400671.2,793.2184448242188
334590.41000000003,7400671.2,793.2430419921875
334591.41000000003,7400671.2,793.3404541015625
334592.41000000003,7400671.2,793.4609985351561
334593.41000000003,7400671.2,793.6406860351561
334594.41000000003,7400671.2,793.7244262695312
334595.41000000003,7400671.2,793.9124145507811
334596.41000000003,7400671.2,793.9142456054686
334597.41000000003,7400671.2,794.0237426757811
334598.41000000003,7400671.2,793.896240234375
334599.41000000003,7400671.2,793.8124389648436
334600.41000000003,7400671.2,792.0238037109375
334601.41000000003,7400671.2,789.8432006835938
334602.41000000003,7400671.2,788.1334838867188
334603.41000000003,7400671.2,788.442138671875
334604.41000000003,7400671.2,792.6484375
334605.41000000003,7400671.2,793.2355346679686
334606.41000000003,7400671.2,790.3081665039062
334607.41000000003,7400671.2,790.287841796875
334608.41000000003,7400671.2,795.7222900390625
334609.41000000003,7400671.2,794.4397583007811
334610.41000000003,7400671.2,789.4468383789062
334611.41000000003,7400671.2,788.7158813476561
334612.41000000003,7400671.2,788.6395874023436
334613.41000000003,7400671.2,789.5393676757811
334614.41000000003,7400671.2,791.7984008789062
334615.41000000003,7400671.2,789.9147338867188
334616.41000000003,7400671.2,792.0679321289062
334617.41000000003,7400671.2,791.3695678710938
334618.41000000003,7400671.2,790.4059448242188
334619.41000000003,7400671.2,788.886474609375
334620.41000000003,7400671.2,788.720703125
334621.41000000003,7400671.2,790.9935913085938
334622.41000000003,7400671.2,794.7293701171875
334623.41000000003,7400671.2,795.010009765625
334624.41000000003,7400671.2,794.80712890625
334625.41000000003,7400671.2,794.7471923828125
334626.41000000003,7400671.2,794.9222412109375
334627.41000000003,7400671.2,795.175537109375
334628.41000000003,7400671.2,795.4526977539062
334629.41000000003,7400671.2,794.810302734375
334630.41000000003,7400671.2,795.7457885742188
334631.41000000003,7400671.2,795.2020874023436
334632.41000000003,7400671.2,797.03759765625
334633.41000000003,7400671.2,796.6907348632812
334634.41000000003,7400671.2,796.5554809570312
334635.41000000003,7400671.2,796.150146484375
334636.41000000003,7400671.2,795.918212890625
334637.41000000003,7400671.2,795.683349609375
334638.41000000003,7400671.2,795.362060546875
334639.41000000003,7400671.2,795.031982421875
334640.41000000003,7400671.2,795.0034790039062
334641.41000000003,7400671.2,794.9482421875
334642.41000000003,7400671.2,795.1505126953125
334643.41000000003,7400671.2,795.2613525390625
334644.41000000003,7400671.2,791.1234130859375
334645.41000000003,7400671.2,784.9467163085938
334646.41000000003,7400671.2,791.2610473632812
334647.41000000003,7400671.2,791.7203369140625
334648.41000000003,7400671.2,792.0612182617188
334649.41000000003,7400671.2,792.3441772460938
334650.41000000003,7400671.2,792.691162109375
334651.41000000003,7400671.2,792.1144409179686
334652.41000000003,7400671.2,791.70361328125
334653.41000000003,7400671.2,790.3544921875
334654.41000000003,7400671.2,788.144287109375
334655.41000000003,7400671.2,790.4365844726561
334656.41000000003,7400671.2,790.8623657226561
334657.41000000003,7400671.2,791.0177612304686
334658.41000000003,7400671.2,791.3289184570312
334659.41000000003,7400671.2,791.66357421875
334660.41000000003,7400671.2,791.8906860351561
334661.41000000003,7400671.2,791.7721557617188
334662.41000000003,7400671.2,791.9153442382812
334663.41000000003,7400671.2,792.1241455078125
334664.41000000003,7400671.2,791.8768310546875
334665.41000000003,7400671.2,791.6119995117188
334666.41000000003,7400671.2,791.4321899414062
334667.41000000003,7400671.2,788.9432373046875
334668.41000000003,7400671.2,789.2530517578125
334669.41000000003,7400671.2,789.5887451171875
334670.41000000003,7400671.2,787.495849609375
334671.41000000003,7400671.2,785.6487426757811
334672.41000000003,7400671.2,781.3191528320312
334673.41000000003,7400671.2,780.5895385742188
334674.41000000003,7400671.2,780.6439819335938
334675.41000000003,7400671.2,780.6470336914062
334676.41000000003,7400671.2,783.1182861328125
334677.41000000003,7400671.2,782.3120727539062
334678.41000000003,7400671.2,780.3001098632812
334679.41000000003,7400671.2,780.2401733398436
334680.41000000003,7400671.2,780.1007080078125
334681.41000000003,7400671.2,780.4235229492188
334682.41000000003,7400671.2,779.8433227539062
334683.41000000003,7400671.2,779.8898315429686
334684.41000000003,7400671.2,779.87744140625
334685.41000000003,7400671.2,779.77001953125
334686.41000000003,7400671.2,782.0772094726561
334687.41000000003,7400671.2,779.6517333984375
334688.41000000003,7400671.2,779.7100830078125
334689.41000000003,7400671.2,779.703857421875
334690.41000000003,7400671.2,779.6821899414062
334691.41000000003,7400671.2,
334443.41000000003,7400670.2,767.0606689453125
334444.41000000003,7400670.2,769.15673828125
334445.41000000003,7400670.2,768.7557983398436
334446.41000000003,7400670.2,767.832763671875
334447.41000000003,7400670.2,768.2579345703125
334448.41000000003,7400670.2,769.1295776367188
334449.41000000003,7400670.2,768.853271484375
334450.41000000003,7400670.2,769.7557373046875
334451.41000000003,7400670.2,769.385498046875
334452.41000000003,7400670.2,771.9094848632812
334453.41000000003,7400670.2,773.3629760742188
334454.41000000003,7400670.2,777.9459228515625
334455.41000000003,7400670.2,778.2976684570312
334456.41000000003,7400670.2,778.5665893554686
334457.41000000003,7400670.2,778.9070434570312
334458.41000000003,7400670.2,779.1839599609375
334459.41000000003,7400670.2,779.592041015625
334460.41000000003,7400670.2,779.74169921875
334461.41000000003,7400670.2,780.179931640625
334462.41000000003,7400670.2,780.5587158203125
334463.41000000003,7400670.2,778.0712890625
334464.41000000003,7400670.2,777.7875366210938
334465.41000000003,7400670.2,772.1439208984375
334466.41000000003,7400670.2,774.1143188476561
334467.41000000003,7400670.2,774.9301147460938
334468.41000000003,7400670.2,775.2723388671875
334469.41000000003,7400670.2,775.4447021484375
334470.41000000003,7400670.2,775.7702026367188
334471.41000000003,7400670.2,775.9955444335938
334472.41000000003,7400670.2,775.8346557617188
334473.41000000003,7400670.2,775.3800048828125
334474.41000000003,7400670.2,775.069580078125
334475.41000000003,7400670.2,774.89501953125
334476.41000000003,7400670.2,774.6871337890625
334477.41000000003,7400670.2,774.3903198242188
334478.41000000003,7400670.2,773.7167358398436
334479.41000000003,7400670.2,770.0804443359375
334480.41000000003,7400670.2,770.5842895507811
334481.41000000003,7400670.2,773.6483154296875
334482.41000000003,7400670.2,771.5849609375
334483.41000000003,7400670.2,771.4521484375
334484.41000000003,7400670.2,771.4453125
334485.41000000003,7400670.2,771.2942504882812
334486.41000000003,7400670.2,771.3187255859375
334487.41000000003,7400670.2,771.2184448242188
334488.41000000003,7400670.2,771.1658935546875
334489.41000000003,7400670.2,771.2449951171875
334490.41000000003,7400670.2,771.2594604492188
334491.41000000003,7400670.2,771.32421875
334492.41000000003,7400670.2,771.4166870117188
334493.41000000003,7400670.2,771.5441284179686
334494.41000000003,7400670.2,771.3976440429686
334495.41000000003,7400670.2,771.5029907226561
334496.41000000003,7400670.2,771.5281982421875
334497.41000000003,7400670.2,771.4437255859375
334498.41000000003,7400670.2,771.438232421875
334499.41000000003,7400670.2,771.3828125
334500.41000000003,7400670.2,771.6361694335938
334501.41000000003,7400670.2,773.5240478515625
334502.41000000003,7400670.2,773.6629638671875
334503.41000000003,7400670.2,775.5777587890625
334504.41000000003,7400670.2,775.2713623046875
334505.41000000003,7400670.2,775.4639892578125
334506.41000000003,7400670.2,775.3223266601561
334507.41000000003,7400670.2,775.418701171875
334508.41000000003,7400670.2,775.4364013671875
334509.41000000003,7400670.2,775.2869262695312
334510.41000000003,7400670.2,775.3025512695312
334511.41000000003,7400670.2,776.4230346679686
334512.41000000003,7400670.2,778.415283203125
334513.41000000003,7400670.2,778.38671875
334514.41000000003,7400670.2,778.7529907226561
334515.41000000003,7400670.2,779.1836547851561
334516.41000000003,7400670.2,779.4111328125
334517.41000000003,7400670.2,779.7939453125
334518.41000000003,7400670.2,779.9612426757811
334519.41000000003,7400670.2,780.2203369140625
334520.41000000003,7400670.2,780.0989379882812
334521.41000000003,7400670.2,779.8998413085938
334522.41000000003,7400670.2,779.577392578125
334523.41000000003,7400670.2,776.1324462890625
334524.41000000003,7400670.2,778.024169921875
334525.41000000003,7400670.2,776.34912109375
334526.41000000003,7400670.2,781.2269897460938
334527.41000000003,7400670.2,782.274658203125
334528.41000000003,7400670.2,782.6124877929686
334529.41000000003,7400670.2,782.9219360351561
334530.41000000003,7400670.2,783.3248901367188
334531.41000000003,7400670.2,783.3812866210938
334532.41000000003,7400670.2,782.9312744140625
334533.41000000003,7400670.2,782.8301391601561
334534.41000000003,7400670.2,782.469970703125
334535.41000000003,7400670.2,782.2504272460938
334536.41000000003,7400670.2,781.8452758789062
334537.41000000003,7400670.2,782.3914794921875
334538.41000000003,7400670.2,783.2425537109375
334539.41000000003,7400670.2,783.2846069335938
334540.41000000003,7400670.2,780.933837890625
334541.41000000003,7400670.2,780.9254150390625
334542.41000000003,7400670.2,780.8678588867188
334543.41000000003,7400670.2,780.8101806640625
334544.41000000003,7400670.2,781.0030517578125
334545.41000000003,7400670.2,781.0025024414062
334546.41000000003,7400670.2,782.43994140625
334547.41000000003,7400670.2,782.9989013671875
334548.41000000003,7400670.2,784.4520263671875
334549.41000000003,7400670.2,783.5009765625
334550.41000000003,7400670.2,783.5684814453125
334551.41000000003,7400670.2,782.990478515625
334552.41000000003,7400670.2,783.9899291992188
334553.41000000003,7400670.2,784.2796630859375
334554.41000000003,7400670.2,783.9570922851561
334555.41000000003,7400670.2,782.8660278320312
334556.41000000003,7400670.2,785.45947265625
334557.41000000003,7400670.2,788.7990112304686
334558.41000000003,7400670.2,788.1878662109375
334559.41000000003,7400670.2,787.0650634765625
334560.41000000003,7400670.2,786.57421875
334561.41000000003,7400670.2,786.7324829101561
334562.41000000003,7400670.2,786.7449951171875
334563.41000000003,7400670.2,786.7515258789062
334564.41000000003,7400670.2,786.777099609375
334565.41000000003,7400670.2,786.6600341796875
334566.41000000003,7400670.2,786.882568359375
334567.41000000003,7400670.2,786.7367553710938
334568.41000000003,7400670.2,786.5927734375
334569.41000000003,7400670.2,786.6661376953125
334570.41000000003,7400670.2,786.7855834960938
334571.41000000003,7400670.2,787.0105590820312
334572.41000000003,7400670.2,786.8740844726561
334573.41000000003,7400670.2,786.9058837890625
334574.41000000003,7400670.2,786.8990478515625
334575.41000000003,7400670.2,786.8779907226561
334576.41000000003,7400670.2,786.906494140625
334577.41000000003,7400670.2,787.4768676757811
334578.41000000003,7400670.2,789.1486206054686
334579.41000000003,7400670.2,790.0563354492188
334580.41000000003,7400670.2,789.7825317382812
334581.41000000003,7400670.2,789.6527709960938
334582.41000000003,7400670.2,789.3809204101561
334583.41000000003,7400670.2,787.9010009765625
334584.41000000003,7400670.2,793.6255493164062
334585.41000000003,7400670.2,793.642333984375
334586.41000000003,7400670.2,797.2939453125
334587.41000000003,7400670.2,796.9780883789062
334588.41000000003,7400670.2,797.6287231445312
334589.41000000003,7400670.2,797.1527709960938
334590.41000000003,7400670.2,793.2784423828125
334591.41000000003,7400670.2,793.3865966796875
334592.41000000003,7400670.2,794.2105712890625
334593.41000000003,7400670.2,794.3707885742188
334594.41000000003,7400670.2,794.1621704101561
334595.41000000003,7400670.2,793.9411010742188
334596.41000000003,7400670.2,793.965576171875
334597.41000000003,7400670.2,794.073974609375
334598.41000000003,7400670.2,793.8914794921875
334599.41000000003,7400670.2,793.6189575195312
334600.41000000003,7400670.2,792.4512939453125
334601.41000000003,7400670.2,792.53759765625
334602.41000000003,7400670.2,788.3927612304686
334603.41000000003,7400670.2,788.7001953125
334604.41000000003,7400670.2,788.8002319335938
334605.41000000003,7400670.2,790.488037109375
334606.41000000003,7400670.2,789.720703125
334607.41000000003,7400670.2,788.9627075195312
334608.41000000003,7400670.2,789.5360717773436
334609.41000000003,7400670.2,788.7120361328125
334610.41000000003,7400670.2,788.7642822265625
334611.41000000003,7400670.2,788.7846069335938
334612.41000000003,7400670.2,788.6913452148436
334613.41000000003,7400670.2,793.0186767578125
334614.41000000003,7400670.2,793.5916137695312
334615.41000000003,7400670.2,793.346435546875
334616.41000000003,7400670.2,794.6714477539062
334617.41000000003,7400670.2,793.3328857421875
334618.41000000003,7400670.2,793.38134765625
334619.41000000003,7400670.2,793.7866821289062
334620.41000000003,7400670.2,789.878173828125
334621.41000000003,7400670.2,789.0648803710938
334622.41000000003,7400670.2,794.7899780273436
334623.41000000003,7400670.2,794.96337890625
334624.41000000003,7400670.2,795.225341796875
334625.41000000003,7400670.2,794.994384765625
334626.41000000003,7400670.2,794.1569213867188
334627.41000000003,7400670.2,791.7802734375
334628.41000000003,7400670.2,794.3522338867188
334629.41000000003,7400670.2,794.877685546875
334630.41000000003,7400670.2,794.5195922851561
334631.41000000003,7400670.2,796.8574829101561
334632.41000000003,7400670.2,795.4390869140625
334633.41000000003,7400670.2,796.74072265625
334634.41000000003,7400670.2,796.0857543945312
334635.41000000003,7400670.2,794.4285278320312
334636.41000000003,7400670.2,795.9280395507811
334637.41000000003,7400670.2,795.5235595703125
334638.41000000003,7400670.2,795.2744140625
334639.41000000003,7400670.2,794.978271484375
334640.41000000003,7400670.2,794.9080810546875
334641.41000000003,7400670.2,794.8495483398436
334642.41000000003,7400670.2,794.9840698242188
334643.41000000003,7400670.2,794.9454345703125
334644.41000000003,7400670.2,790.4252319335938
334645.41000000003,7400670.2,788.84521484375
334646.41000000003,7400670.2,791.6488037109375
334647.41000000003,7400670.2,791.7869873046875
334648.41000000003,7400670.2,792.3333129882812
334649.41000000003,7400670.2,792.6203002929686
334650.41000000003,7400670.2,792.1744384765625
334651.41000000003,7400670.2,791.8223876953125
334652.41000000003,7400670.2,791.541015625
334653.41000000003,7400670.2,790.2709350585938
334654.41000000003,7400670.2,787.9757690429686
334655.41000000003,7400670.2,787.895751953125
334656.41000000003,7400670.2,790.9111328125
334657.41000000003,7400670.2,791.1441040039062
334658.41000000003,7400670.2,791.5116577148436
334659.41000000003,7400670.2,791.8062133789062
334660.41000000003,7400670.2,791.6992797851561
334661.41000000003,7400670.2,791.4098510742188
334662.41000000003,7400670.2,791.5818481445312
334663.41000000003,7400670.2,791.7863159179686
334664.41000000003,7400670.2,792.0492553710938
334665.41000000003,7400670.2,791.921142578125
334666.41000000003,7400670.2,784.15185546875
334667.41000000003,7400670.2,788.6763305664062
334668.41000000003,7400670.2,789.2955322265625
334669.41000000003,7400670.2,789.8444213867188
334670.41000000003,7400670.2,789.7973022460938
334671.41000000003,7400670.2,789.7007446289062
334672.41000000003,7400670.2,785.6871948242188
334673.41000000003,7400670.2,785.460205078125
334674.41000000003,7400670.2,780.5938720703125
334675.41000000003,7400670.2,781.618896484375
334676.41000000003,7400670.2,781.214599609375
334677.41000000003,7400670.2,780.3333740234375
334678.41000000003,7400670.2,780.318603515625
334679.41000000003,7400670.2,782.758056640625
334680.41000000003,7400670.2,780.234375
334681.41000000003,7400670.2,780.0187377929686
334682.41000000003,7400670.2,779.9466552734375
334683.41000000003,7400670.2,782.049560546875
334684.41000000003,7400670.2,783.6827392578125
334685.41000000003,7400670.2,782.189208984375
334686.41000000003,7400670.2,784.4915771484375
334687.41000000003,7400670.2,780.9598388671875
334688.41000000003,7400670.2,782.2003784179686
334689.41000000003,7400670.2,779.6583251953125
334690.41000000003,7400670.2,779.51806640625
334691.41000000003,7400670.2,
334443.41000000003,7400669.2,767.8306274414062
334444.41000000003,7400669.2,767.321044921875
334445.41000000003,7400669.2,764.0629272460938
334446.41000000003,7400669.2,767.6552124023436
334447.41000000003,7400669.2,768.95849609375
334448.41000000003,7400669.2,768.7522583007811
334449.41000000003,7400669.2,768.4889526367188
334450.41000000003,7400669.2,769.2538452148436
334451.41000000003,7400669.2,769.4232788085938
334452.41000000003,7400669.2,777.6238403320312
334453.41000000003,7400669.2,778.0404052734375
334454.41000000003,7400669.2,778.3131103515625
334455.41000000003,7400669.2,778.6174926757811
334456.41000000003,7400669.2,778.858154296875
334457.41000000003,7400669.2,779.162353515625
334458.41000000003,7400669.2,779.4773559570312
334459.41000000003,7400669.2,779.7393798828125
334460.41000000003,7400669.2,780.1386108398436
334461.41000000003,7400669.2,780.4070434570312
334462.41000000003,7400669.2,780.7471313476561
334463.41000000003,7400669.2,778.3636474609375
334464.41000000003,7400669.2,778.4146118164062
334465.41000000003,7400669.2,774.6753540039062
334466.41000000003,7400669.2,773.0585327148436
334467.41000000003,7400669.2,774.25
334468.41000000003,7400669.2,774.9113159179686
334469.41000000003,7400669.2,775.16455078125
334470.41000000003,7400669.2,775.4197387695312
334471.41000000003,7400669.2,775.8471069335938
334472.41000000003,7400669.2,775.5087890625
334473.41000000003,7400669.2,775.0673828125
334474.41000000003,7400669.2,774.9269409179686
334475.41000000003,7400669.2,774.7369384765625
334476.41000000003,7400669.2,774.266357421875
334477.41000000003,7400669.2,772.3511352539062
334478.41000000003,7400669.2,770.1099243164062
334479.41000000003,7400669.2,770.3270874023436
334480.41000000003,7400669.2,770.5482177734375
334481.41000000003,7400669.2,770.8953857421875
334482.41000000003,7400669.2,773.2566528320312
334483.41000000003,7400669.2,771.5546875
334484.41000000003,7400669.2,771.399658203125
334485.41000000003,7400669.2,771.2542114257811
334486.41000000003,7400669.2,771.2098999023436
334487.41000000003,7400669.2,771.1324462890625
334488.41000000003,7400669.2,771.1998901367188
334489.41000000003,7400669.2,771.2422485351561
334490.41000000003,7400669.2,771.0552368164062
334491.41000000003,7400669.2,771.3115234375
334492.41000000003,7400669.2,771.4100952148436
334493.41000000003,7400669.2,771.4507446289062
334494.41000000003,7400669.2,771.3792114257811
334495.41000000003,7400669.2,771.4702758789062
334496.41000000003,7400669.2,772.1384887695312
334497.41000000003,7400669.2,771.501708984375
334498.41000000003,7400669.2,771.3114013671875
334499.41000000003,7400669.2,771.4815673828125
334500.41000000003,7400669.2,771.6846923828125
334501.41000000003,7400669.2,772.9710083007811
334502.41000000003,7400669.2,775.3782348632812
334503.41000000003,7400669.2,775.3369140625
334504.41000000003,7400669.2,775.3884887695312
334505.41000000003,7400669.2,775.3350219726561
334506.41000000003,7400669.2,775.3607788085938
334507.41000000003,7400669.2,775.3983764648436
334508.41000000003,7400669.2,781.6744384765625
334509.41000000003,7400669.2,781.0888061523436
334510.41000000003,7400669.2,775.3854370117188
334511.41000000003,7400669.2,775.6614379882812
334512.41000000003,7400669.2,776.7859497070312
334513.41000000003,7400669.2,778.7393798828125
334514.41000000003,7400669.2,778.41015625
334515.41000000003,7400669.2,778.9201049804686
334516.41000000003,7400669.2,779.2070922851561
334517.41000000003,7400669.2,779.61669921875
334518.41000000003,7400669.2,779.7420043945312
334519.41000000003,7400669.2,780.0345458984375
334520.41000000003,7400669.2,780.2532958984375
334521.41000000003,7400669.2,780.2357788085938
334522.41000000003,7400669.2,779.9642333984375
334523.41000000003,7400669.2,779.6254272460938
334524.41000000003,7400669.2,778.6329956054686
334525.41000000003,7400669.2,778.6552124023436
334526.41000000003,7400669.2,775.5912475585938
334527.41000000003,7400669.2,782.1836547851561
334528.41000000003,7400669.2,782.4246826171875
334529.41000000003,7400669.2,782.7137451171875
334530.41000000003,7400669.2,783.0579833984375
334531.41000000003,7400669.2,783.4288330078125
334532.41000000003,7400669.2,783.3486328125
334533.41000000003,7400669.2,782.9421997070312
334534.41000000003,7400669.2,782.784423828125
334535.41000000003,7400669.2,782.6009521484375
334536.41000000003,7400669.2,782.2635498046875
334537.41000000003,7400669.2,781.8592529296875
334538.41000000003,7400669.2,782.7387084960938
334539.41000000003,7400669.2,783.4227294921875
334540.41000000003,7400669.2,783.3175659179686
334541.41000000003,7400669.2,781.125
334542.41000000003,7400669.2,781.0087280273436
334543.41000000003,7400669.2,781.087646484375
334544.41000000003,7400669.2,780.967529296875
334545.41000000003,7400669.2,783.8502807617188
334546.41000000003,7400669.2,783.9967041015625
334547.41000000003,7400669.2,784.2220458984375
334548.41000000003,7400669.2,784.4448852539062
334549.41000000003,7400669.2,784.6309814453125
334550.41000000003,7400669.2,784.4291381835938
334551.41000000003,7400669.2,784.4207153320312
334552.41000000003,7400669.2,784.6845092773436
334553.41000000003,7400669.2,788.173583984375
334554.41000000003,7400669.2,784.6590576171875
334555.41000000003,7400669.2,786.885009765625
334556.41000000003,7400669.2,786.9307250976561
334557.41000000003,7400669.2,786.6561889648436
334558.41000000003,7400669.2,786.6910400390625
334559.41000000003,7400669.2,786.692626953125
334560.41000000003,7400669.2,786.5762329101561
334561.41000000003,7400669.2,786.6865234375
334562.41000000003,7400669.2,786.7952880859375
334563.41000000003,7400669.2,786.654296875
334564.41000000003,7400669.2,786.5944213867188
334565.41000000003,7400669.2,786.836669921875
334566.41000000003,7400669.2,787.9176635742188
334567.41000000003,7400669.2,786.806884765625
334568.41000000003,7400669.2,786.9381103515625
334569.41000000003,7400669.2,786.7682495117188
334570.41000000003,7400669.2,788.7185668945312
334571.41000000003,7400669.2,786.8516235351561
334572.41000000003,7400669.2,786.9837646484375
334573.41000000003,7400669.2,786.9378662109375
334574.41000000003,7400669.2,786.8308715820312
334575.41000000003,7400669.2,786.8699951171875
334576.41000000003,7400669.2,786.732177734375
334577.41000000003,7400669.2,786.70263671875
334578.41000000003,7400669.2,786.6951904296875
334579.41000000003,7400669.2,787.1495971679686
334580.41000000003,7400669.2,790.3273315429686
334581.41000000003,7400669.2,792.4429931640625
334582.41000000003,7400669.2,788.9505004882812
334583.41000000003,7400669.2,793.4935913085938
334584.41000000003,7400669.2,793.7894897460938
334585.41000000003,7400669.2,795.8348388671875
334586.41000000003,7400669.2,797.33349609375
334587.41000000003,7400669.2,797.6423950195312
334588.41000000003,7400669.2,797.4987182617188
334589.41000000003,7400669.2,798.080078125
334590.41000000003,7400669.2,793.7079467773436
334591.41000000003,7400669.2,794.6456298828125
334592.41000000003,7400669.2,794.4097290039062
334593.41000000003,7400669.2,794.3101806640625
334594.41000000003,7400669.2,794.40185546875
334595.41000000003,7400669.2,794.0210571289062
334596.41000000003,7400669.2,794.0254516601561
334597.41000000003,7400669.2,793.9033203125
334598.41000000003,7400669.2,793.7239990234375
334599.41000000003,7400669.2,793.5527954101561
334600.41000000003,7400669.2,793.168212890625
334601.41000000003,7400669.2,790.34228515625
334602.41000000003,7400669.2,788.7360229492188
334603.41000000003,7400669.2,788.7587280273436
334604.41000000003,7400669.2,789.0653686523436
334605.41000000003,7400669.2,789.18212890625
334606.41000000003,7400669.2,789.1908569335938
334607.41000000003,7400669.2,789.05517578125
334608.41000000003,7400669.2,791.0215454101561
334609.41000000003,7400669.2,788.8887939453125
334610.41000000003,7400669.2,788.8842163085938
