GroundSurface,WallSurface_UUID_0aaf7b44-4fab-42b0-aaa7-380113caeea0,WallSurface_UUID_2ae98dca-a3b6-4890-a768-3bde754de4cb,WallSurface_UUID_1642fc1e-bbb4-49e9-b47d-881a3cf30be4,WallSurface_UUID_6e4f3933-7da7-446f-b8c2-6627879112b9,RoofSurface,doy
4180.715,5574.284000000001,5574.284000000001,5574.284000000001,5574.284000000001,4180.715,184
4392.523,5856.695000000001,5856.695000000001,5856.695000000001,5856.695000000001,4392.523,185
4271.034000000001,5694.707,5694.707,5694.707,5694.707,4271.034000000001,186
4311.724,5748.958,5748.958,5748.958,5748.958,4311.724,187
4628.392,6171.186000000001,6171.186000000001,6171.186000000001,6171.186000000001,4628.392,188
3918.468,5224.62,5224.62,5224.62,5224.62,3918.468,189
4001.311,5335.079000000001,5335.079000000001,5335.079000000001,5335.079000000001,4001.311,190
4411.058,5881.409,5881.409,5881.409,5881.409,4411.058,191
4498.561000000001,5998.08,5998.08,5998.08,5998.08,4498.561000000001,192
4253.855,5671.805,5671.805,5671.805,5671.805,4253.855,193
4224.509,5632.678,5632.678,5632.678,5632.678,4224.509,194
3940.639,5254.182,5254.182,5254.182,5254.182,3940.639,195
4273.317999999999,5697.753000000001,5697.753000000001,5697.753000000001,5697.753000000001,4273.317999999999,196
4128.3820000000005,5504.5070000000005,5504.5070000000005,5504.5070000000005,5504.5070000000005,4128.3820000000005,197
4493.608,5991.472,5991.472,5991.472,5991.472,4493.608,198
4396.0,5861.327,5861.327,5861.327,5861.327,4396.0,199
4510.13,6013.501,6013.501,6013.501,6013.501,4510.13,200
4369.411,5825.878,5825.878,5825.878,5825.878,4369.411,201
4152.880999999999,5537.168000000001,5537.168000000001,5537.168000000001,5537.168000000001,4152.880999999999,202
4214.895,5619.8550000000005,5619.8550000000005,5619.8550000000005,5619.8550000000005,4214.895,203
4098.026,5464.031999999999,5464.031999999999,5464.031999999999,5464.031999999999,4098.026,204
4239.762,5653.014,5653.014,5653.014,5653.014,4239.762,205
4015.7509999999997,5354.332,5354.332,5354.332,5354.332,4015.7509999999997,206
4299.0,5731.995000000001,5731.995000000001,5731.995000000001,5731.995000000001,4299.0,207
3810.5370000000003,5080.718,5080.718,5080.718,5080.718,3810.5370000000003,208
4134.805,5513.0740000000005,5513.0740000000005,5513.0740000000005,5513.0740000000005,4134.805,209
4134.966,5513.285,5513.285,5513.285,5513.285,4134.966,210
4100.436000000001,5467.2429999999995,5467.2429999999995,5467.2429999999995,5467.2429999999995,4100.436000000001,211
3891.9429999999998,5189.253,5189.253,5189.253,5189.253,3891.9429999999998,212
4132.97,5510.624,5510.624,5510.624,5510.624,4132.97,213
4082.4749999999995,5443.298000000001,5443.298000000001,5443.298000000001,5443.298000000001,4082.4749999999995,214
3949.785,5266.377,5266.377,5266.377,5266.377,3949.785,215
4336.203,5781.602999999999,5781.602999999999,5781.602999999999,5781.602999999999,4336.203,216
4213.043,5617.384999999999,5617.384999999999,5617.384999999999,5617.384999999999,4213.043,217
4117.477,5489.966,5489.966,5489.966,5489.966,4117.477,218
3579.661,4772.88,4772.88,4772.88,4772.88,3579.661,219
3853.0899999999997,5137.4490000000005,5137.4490000000005,5137.4490000000005,5137.4490000000005,3853.0899999999997,220
3698.808,4931.740000000001,4931.740000000001,4931.740000000001,4931.740000000001,3698.808,221
3490.382,4653.841,4653.841,4653.841,4653.841,3490.382,222
3710.374,4947.165,4947.165,4947.165,4947.165,3710.374,223
3343.803,4458.401,4458.401,4458.401,4458.401,3343.803,224
3563.798,4751.727,4751.727,4751.727,4751.727,3563.798,225
3668.105,4890.8009999999995,4890.8009999999995,4890.8009999999995,4890.8009999999995,3668.105,226
3573.333,4764.442,4764.442,4764.442,4764.442,3573.333,227
3557.5350000000003,4743.378,4743.378,4743.378,4743.378,3557.5350000000003,228
3262.908,4350.5419999999995,4350.5419999999995,4350.5419999999995,4350.5419999999995,3262.908,229
3376.398,4501.862,4501.862,4501.862,4501.862,3376.398,230
3489.259,4652.340999999999,4652.340999999999,4652.340999999999,4652.340999999999,3489.259,231
3306.083,4408.105,4408.105,4408.105,4408.105,3306.083,232
3219.5260000000003,4292.699,4292.699,4292.699,4292.699,3219.5260000000003,233
3008.739,4011.6500000000005,4011.6500000000005,4011.6500000000005,4011.6500000000005,3008.739,234
3299.8149999999996,4399.753,4399.753,4399.753,4399.753,3299.8149999999996,235
3402.294,4536.389,4536.389,4536.389,4536.389,3402.294,236
3043.0570000000002,4057.41,4057.41,4057.41,4057.41,3043.0570000000002,237
2974.378,3965.836,3965.836,3965.836,3965.836,2974.378,238
2699.886,3599.8450000000003,3599.8450000000003,3599.8450000000003,3599.8450000000003,2699.886,239
2937.121,3916.157,3916.157,3916.157,3916.157,2937.121,240
2965.97,3954.625,3954.625,3954.625,3954.625,2965.97,241
2986.544,3982.056,3982.056,3982.056,3982.056,2986.544,242
3043.4649999999997,4057.951,4057.951,4057.951,4057.951,3043.4649999999997,243
2746.6490000000003,3662.197,3662.197,3662.197,3662.197,2746.6490000000003,244
2692.01,3589.344,3589.344,3589.344,3589.344,2692.01,245
2863.064,3817.415,3817.415,3817.415,3817.415,2863.064,246
2919.078,3892.102,3892.102,3892.102,3892.102,2919.078,247
3030.4069999999997,4040.5389999999998,4040.5389999999998,4040.5389999999998,4040.5389999999998,3030.4069999999997,248
2780.484,3707.3089999999997,3707.3089999999997,3707.3089999999997,3707.3089999999997,2780.484,249
2583.564,3444.748,3444.748,3444.748,3444.748,2583.564,250
2420.243,3226.99,3226.99,3226.99,3226.99,2420.243,251
2569.7070000000003,3426.272,3426.272,3426.272,3426.272,2569.7070000000003,252
2481.085,3308.112,3308.112,3308.112,3308.112,2481.085,253
2349.4049999999997,3132.54,3132.54,3132.54,3132.54,2349.4049999999997,254
2403.715,3204.951,3204.951,3204.951,3204.951,2403.715,255
2536.851,3382.4649999999997,3382.4649999999997,3382.4649999999997,3382.4649999999997,2536.851,256
2200.989,2934.649,2934.649,2934.649,2934.649,2200.989,257
2367.7329999999997,3156.973,3156.973,3156.973,3156.973,2367.7329999999997,258
2405.877,3207.836,3207.836,3207.836,3207.836,2405.877,259
2072.6809999999996,2763.573,2763.573,2763.573,2763.573,2072.6809999999996,260
2354.699,3139.595,3139.595,3139.595,3139.595,2354.699,261
2340.986,3121.312,3121.312,3121.312,3121.312,2340.986,262
1996.652,2662.199,2662.199,2662.199,2662.199,1996.652,263
2210.9410000000003,2947.918,2947.918,2947.918,2947.918,2210.9410000000003,264
2126.524,2835.366,2835.366,2835.366,2835.366,2126.524,265
1978.715,2638.283,2638.283,2638.283,2638.283,1978.715,266
1945.792,2594.388,2594.388,2594.388,2594.388,1945.792,267
2026.09,2701.452,2701.452,2701.452,2701.452,2026.09,268
1789.808,2386.408,2386.408,2386.408,2386.408,1789.808,269
1841.25,2454.9970000000003,2454.9970000000003,2454.9970000000003,2454.9970000000003,1841.25,270
1853.731,2471.64,2471.64,2471.64,2471.64,1853.731,271
1704.261,2272.344,2272.344,2272.344,2272.344,1704.261,272
1830.5120000000002,2440.6780000000003,2440.6780000000003,2440.6780000000003,2440.6780000000003,1830.5120000000002,273
1612.044,2149.39,2149.39,2149.39,2149.39,1612.044,274
1638.8880000000001,2185.179,2185.179,2185.179,2185.179,1638.8880000000001,275
1472.1290000000001,1962.836,1962.836,1962.836,1962.836,1472.1290000000001,276
1683.2720000000002,2244.361,2244.361,2244.361,2244.361,1683.2720000000002,277
1449.738,1932.984,1932.984,1932.984,1932.984,1449.738,278
1429.058,1905.41,1905.41,1905.41,1905.41,1429.058,279
1560.756,2081.004,2081.004,2081.004,2081.004,1560.756,280
1365.714,1820.951,1820.951,1820.951,1820.951,1365.714,281
1502.61,2003.4809999999998,2003.4809999999998,2003.4809999999998,2003.4809999999998,1502.61,282
1558.223,2077.6259999999997,2077.6259999999997,2077.6259999999997,2077.6259999999997,1558.223,283
1361.5110000000002,1815.345,1815.345,1815.345,1815.345,1361.5110000000002,284
1355.2900000000002,1807.051,1807.051,1807.051,1807.051,1355.2900000000002,285
1339.899,1786.531,1786.531,1786.531,1786.531,1339.899,286
1311.3429999999998,1748.454,1748.454,1748.454,1748.454,1311.3429999999998,287
1246.927,1662.566,1662.566,1662.566,1662.566,1246.927,288
1295.808,1727.742,1727.742,1727.742,1727.742,1295.808,289
1306.3069999999998,1741.741,1741.741,1741.741,1741.741,1306.3069999999998,290
1307.4299999999998,1743.238,1743.238,1743.238,1743.238,1307.4299999999998,291
1227.25,1636.332,1636.332,1636.332,1636.332,1227.25,292
1078.339,1437.7839999999999,1437.7839999999999,1437.7839999999999,1437.7839999999999,1078.339,293
1030.2160000000001,1373.623,1373.623,1373.623,1373.623,1030.2160000000001,294
1147.539,1530.048,1530.048,1530.048,1530.048,1147.539,295
1086.1309999999999,1448.1709999999998,1448.1709999999998,1448.1709999999998,1448.1709999999998,1086.1309999999999,296
969.7719999999999,1293.029,1293.029,1293.029,1293.029,969.7719999999999,297
888.356,1184.471,1184.471,1184.471,1184.471,888.356,298
1004.67,1339.557,1339.557,1339.557,1339.557,1004.67,299
903.2139999999999,1204.2820000000002,1204.2820000000002,1204.2820000000002,1204.2820000000002,903.2139999999999,300
958.66,1278.21,1278.21,1278.21,1278.21,958.66,301
921.613,1228.8159999999998,1228.8159999999998,1228.8159999999998,1228.8159999999998,921.613,302
861.982,1149.31,1149.31,1149.31,1149.31,861.982,303
886.3570000000001,1181.809,1181.809,1181.809,1181.809,886.3570000000001,304
741.454,988.6049999999999,988.6049999999999,988.6049999999999,988.6049999999999,741.454,305
773.898,1031.862,1031.862,1031.862,1031.862,773.898,306
791.004,1054.67,1054.67,1054.67,1054.67,791.004,307
782.06,1042.7450000000001,1042.7450000000001,1042.7450000000001,1042.7450000000001,782.06,308
778.717,1038.287,1038.287,1038.287,1038.287,778.717,309
748.659,998.208,998.208,998.208,998.208,748.659,310
606.264,808.3489999999999,808.3489999999999,808.3489999999999,808.3489999999999,606.264,311
708.258,944.3439999999999,944.3439999999999,944.3439999999999,944.3439999999999,708.258,312
727.68,970.2389999999999,970.2389999999999,970.2389999999999,970.2389999999999,727.68,313
581.296,775.062,775.062,775.062,775.062,581.296,314
612.09,816.117,816.117,816.117,816.117,612.09,315
657.3520000000001,876.471,876.471,876.471,876.471,657.3520000000001,316
608.366,811.153,811.153,811.153,811.153,608.366,317
573.908,765.208,765.208,765.208,765.208,573.908,318
511.807,682.407,682.407,682.407,682.407,511.807,319
555.535,740.711,740.711,740.711,740.711,555.535,320
607.0269999999999,809.366,809.366,809.366,809.366,607.0269999999999,321
480.663,640.879,640.879,640.879,640.879,480.663,322
553.289,737.715,737.715,737.715,737.715,553.289,323
483.792,645.053,645.053,645.053,645.053,483.792,324
553.5680000000001,738.092,738.092,738.092,738.092,553.5680000000001,325
561.9680000000001,749.2919999999999,749.2919999999999,749.2919999999999,749.2919999999999,561.9680000000001,326
476.01500000000004,634.687,634.687,634.687,634.687,476.01500000000004,327
480.841,641.1210000000001,641.1210000000001,641.1210000000001,641.1210000000001,480.841,328
482.12,642.8249999999999,642.8249999999999,642.8249999999999,642.8249999999999,482.12,329
479.66700000000003,639.556,639.556,639.556,639.556,479.66700000000003,330
426.13800000000003,568.1820000000001,568.1820000000001,568.1820000000001,568.1820000000001,426.13800000000003,331
473.464,631.2860000000001,631.2860000000001,631.2860000000001,631.2860000000001,473.464,332
389.177,518.9,518.9,518.9,518.9,389.177,333
386.76700000000005,515.687,515.687,515.687,515.687,386.76700000000005,334
467.24699999999996,622.993,622.993,622.993,622.993,467.24699999999996,335
412.134,549.511,549.511,549.511,549.511,412.134,336
368.96000000000004,491.945,491.945,491.945,491.945,368.96000000000004,337
379.936,506.579,506.579,506.579,506.579,379.936,338
380.558,507.409,507.409,507.409,507.409,380.558,339
358.144,477.522,477.522,477.522,477.522,358.144,340
349.03000000000003,465.368,465.368,465.368,465.368,349.03000000000003,341
381.758,509.00800000000004,509.00800000000004,509.00800000000004,509.00800000000004,381.758,342
390.58099999999996,520.773,520.773,520.773,520.773,390.58099999999996,343
352.457,469.942,469.942,469.942,469.942,352.457,344
311.31199999999995,415.07899999999995,415.07899999999995,415.07899999999995,415.07899999999995,311.31199999999995,345
348.29299999999995,464.389,464.389,464.389,464.389,348.29299999999995,346
352.698,470.25899999999996,470.25899999999996,470.25899999999996,470.25899999999996,352.698,347
412.54799999999994,550.0619999999999,550.0619999999999,550.0619999999999,550.0619999999999,412.54799999999994,348
343.783,458.375,458.375,458.375,458.375,343.783,349
347.617,463.489,463.489,463.489,463.489,347.617,350
329.144,438.85600000000005,438.85600000000005,438.85600000000005,438.85600000000005,329.144,351
348.736,464.978,464.978,464.978,464.978,348.736,352
348.074,464.09799999999996,464.09799999999996,464.09799999999996,464.09799999999996,348.074,353
346.792,462.38800000000003,462.38800000000003,462.38800000000003,462.38800000000003,346.792,354
322.996,430.65999999999997,430.65999999999997,430.65999999999997,430.65999999999997,322.996,355
305.884,407.843,407.843,407.843,407.843,305.884,356
298.78,398.373,398.373,398.373,398.373,298.78,357
302.187,402.914,402.914,402.914,402.914,302.187,358
350.12499999999994,466.83200000000005,466.83200000000005,466.83200000000005,466.83200000000005,350.12499999999994,359
383.69100000000003,511.58899999999994,511.58899999999994,511.58899999999994,511.58899999999994,383.69100000000003,360
299.50100000000003,399.33199999999994,399.33199999999994,399.33199999999994,399.33199999999994,299.50100000000003,361
360.61699999999996,480.823,480.823,480.823,480.823,360.61699999999996,362
400.916,534.554,534.554,534.554,534.554,400.916,363
385.836,514.447,514.447,514.447,514.447,385.836,364
362.47100000000006,483.295,483.295,483.295,483.295,362.47100000000006,365
